year,month,day,hour,min,sec,swvel
2018,6,16,6,40,0,0.0798953009431193
2018,6,16,6,50,0,0.054082277087804
2018,6,16,7,0,0,0.0297906030207987
2018,6,16,7,10,0,0.00730625896242899
2018,6,16,7,20,0,-0.013113099216632
2018,6,16,7,30,0,-0.0312397744438773
2018,6,16,7,40,0,-0.0468772847467427
2018,6,16,7,50,0,-0.0598614108621333
2018,6,16,8,0,0,-0.0700610755057565
2018,6,16,8,10,0,-0.0773790547403219
2018,6,16,8,20,0,-0.0817523947179309
2018,6,16,8,30,0,-0.0831528111562676
2018,6,16,8,40,0,-0.0815870039342143
2018,6,16,8,50,0,-0.0770967165936701
2018,6,16,9,0,0,-0.0697588483538663
2018,6,16,9,10,0,-0.0596853313946795
2018,6,16,9,20,0,-0.047022819879208
2018,6,16,9,30,0,-0.0319520033996113
2018,6,16,9,40,0,-0.0146865791319518
2018,6,16,9,50,0,0.00452854855287529
2018,6,16,10,0,0,0.0254197270710606
2018,6,16,10,10,0,0.0476877189602844
2018,6,16,10,20,0,0.0710116499128755
2018,6,16,10,30,0,0.0950536597827972
2018,6,16,10,40,0,0.119464281686925
2018,6,16,10,50,0,0.143888497447415
2018,6,16,11,0,0,0.167972393341978
2018,6,16,11,10,0,0.191370358591567
2018,6,16,11,20,0,0.213752646109771
2018,6,16,11,30,0,0.23481291669201
2018,6,16,11,40,0,0.254275697861503
2018,6,16,11,50,0,0.271903426803832
2018,6,16,12,0,0,0.287502844557699
2018,6,16,12,10,0,0.300930449235542
2018,6,16,12,20,0,0.312096534512472
2018,6,16,12,30,0,0.320967822886975
2018,6,16,12,40,0,0.32756846484801
2018,6,16,12,50,0,0.331979280044237
2018,6,16,13,0,0,0.334335145260904
2018,6,16,13,10,0,0.334820641987358
2018,6,16,13,20,0,0.333663973236244
2018,6,16,13,30,0,0.331129382679792
2018,6,16,13,40,0,0.327508246509365
2018,6,16,13,50,0,0.323109084302763
2018,6,16,14,0,0,0.318246853412244
2018,6,16,14,10,0,0.313231905409439
2018,6,16,14,20,0,0.308358932501772
2018,6,16,14,30,0,0.303896385168642
2018,6,16,14,40,0,0.30007667732962
2018,6,16,14,50,0,0.297087524370243
2018,6,16,15,0,0,0.295064885703358
2018,6,16,15,10,0,0.29408769188388
2018,6,16,15,20,0,0.294174592296085
2018,6,16,15,30,0,0.295282747721605
2018,6,16,15,40,0,0.29730900244452
2018,6,16,15,50,0,0.300093239177053
2018,6,16,16,0,0,0.303423800536174
2018,6,16,16,10,0,0.307044936012824
2018,6,16,16,20,0,0.31066597890922
2018,6,16,16,30,0,0.313972082766255
2018,6,16,16,40,0,0.316635895224578
2018,6,16,16,50,0,0.318329859980416
2018,6,16,17,0,0,0.318738660278507
2018,6,16,17,10,0,0.317571499579156
2018,6,16,17,20,0,0.314573637030957
2018,6,16,17,30,0,0.309536699692533
2018,6,16,17,40,0,0.302307438754511
2018,6,16,17,50,0,0.292794578335391
2018,6,16,18,0,0,0.28097358219758
2018,6,16,18,10,0,0.266889017333884
2018,6,16,18,20,0,0.250654507573786
2018,6,16,18,30,0,0.232450228969651
2018,6,16,18,40,0,0.2125180592324
2018,6,16,18,50,0,0.191154518530868
2018,6,16,19,0,0,0.168701764615513
2018,6,16,19,10,0,0.145537074946939
2018,6,16,19,20,0,0.122061118837207
2018,6,16,19,30,0,0.0986853891353236
2018,6,16,19,40,0,0.0758192830043196
2018,6,16,19,50,0,0.0538574404828673
2018,6,16,20,0,0,0.0331676376733542
2018,6,16,20,10,0,0.014079764857465
2018,6,16,20,20,0,-0.0031237049160001
2018,6,16,20,30,0,-0.0182154985634458
2018,6,16,20,40,0,-0.0310293249220852
2018,6,16,20,50,0,-0.0414633708176911
2018,6,16,21,0,0,-0.0494813757719664
2018,6,16,21,10,0,-0.055111387107763
2018,6,16,21,20,0,-0.0584422688490521
2018,6,16,21,30,0,-0.0596180715593095
2018,6,16,21,40,0,-0.0588306179431137
2018,6,16,21,50,0,-0.0563104875628823
2018,6,16,22,0,0,-0.0523167566895398
2018,6,16,22,10,0,-0.0471260761890651
2018,6,16,22,20,0,-0.0410213166167505
2018,6,16,22,30,0,-0.0342803382835665
2018,6,16,22,40,0,-0.027165292077068
2018,6,16,22,50,0,-0.0199128549282199
2018,6,16,23,0,0,-0.0127258108839035
2018,6,16,23,10,0,-0.00576622859786551
2018,6,16,23,20,0,0.000849501965535238
2018,6,16,23,30,0,0.0070535124139295
2018,6,16,23,40,0,0.0128272742893322
2018,6,16,23,50,0,0.0182003865573107
2018,6,17,0,0,0,0.0232472104848859
2018,6,17,0,10,0,0.0280815810971195
2018,6,17,0,20,0,0.0328499660040583
2018,6,17,0,30,0,0.0377233593475579
2018,6,17,0,40,0,0.0428881681727748
2018,6,17,0,50,0,0.0485365726259074
2018,6,17,1,0,0,0.0548567701518307
2018,6,17,1,10,0,0.0620233319085385
2018,6,17,1,20,0,0.0701880111785893
2018,6,17,1,30,0,0.079471532439759
2018,6,17,1,40,0,0.0899564826513284
2018,6,17,1,50,0,0.101681650462986
2018,6,17,2,0,0,0.114638046421482
2018,6,17,2,10,0,0.128766715896438
2018,6,17,2,20,0,0.143958512424212
2018,6,17,2,30,0,0.16005582823754
2018,6,17,2,40,0,0.176856045636035
2018,6,17,2,50,0,0.194116599964112
2018,6,17,3,0,0,0.21156143607845
2018,6,17,3,10,0,0.22888865940309
2018,6,17,3,20,0,0.24577906015177
2018,6,17,3,30,0,0.261905243942114
2018,6,17,3,40,0,0.276941020482733
2018,6,17,3,50,0,0.290570624007907
2018,6,17,4,0,0,0.302497685945051
2018,6,17,4,10,0,0.312453492000857
2018,6,17,4,20,0,0.320204255691867
2018,6,17,4,30,0,0.325557239515571
2018,6,17,4,40,0,0.32836554263299
2018,6,17,4,50,0,0.328531488797449
2018,6,17,5,0,0,0.326008512644964
2018,6,17,5,10,0,0.320801624383344
2018,6,17,5,20,0,0.312966541129464
2018,6,17,5,30,0,0.302607724836664
2018,6,17,5,40,0,0.289874987971699
2018,6,17,5,50,0,0.274959161329528
2018,6,17,6,0,0,0.258086997355869
2018,6,17,6,10,0,0.239515486139316
2018,6,17,6,20,0,0.219525833058816
2018,6,17,6,30,0,0.198417102916186
2018,6,17,6,40,0,0.176500083512889
2018,6,17,6,50,0,0.154091338792241
2018,6,17,7,0,0,0.131507708354904
2018,6,17,7,10,0,0.109061421714404
2018,6,17,7,20,0,0.087055676277914
2018,6,17,7,30,0,0.0657806807963658
2018,6,17,7,40,0,0.0455101946978767
2018,6,17,7,50,0,0.0264986087633319
2018,6,17,8,0,0,0.0089785849639693
2018,6,17,8,10,0,-0.00684065195958511
2018,6,17,8,20,0,-0.0207743318984579
2018,6,17,8,30,0,-0.0326629270579721
2018,6,17,8,40,0,-0.0423725804524983
2018,6,17,8,50,0,-0.0497953364603029
2018,6,17,9,0,0,-0.0548493245659448
2018,6,17,9,10,0,-0.057478925040184
2018,6,17,9,20,0,-0.0576550011562006
2018,6,17,9,30,0,-0.0553750889762789
2018,6,17,9,40,0,-0.0506636598561201
2018,6,17,9,50,0,-0.0435722875393155
2018,6,17,10,0,0,-0.0341798439117273
2018,6,17,10,10,0,-0.0225927078629485
2018,6,17,10,20,0,-0.00894479653088086
2018,6,17,10,30,0,0.00660277943753246
2018,6,17,10,40,0,0.023862362847651
2018,6,17,10,50,0,0.0426209143246557
2018,6,17,11,0,0,0.062641826211795
2018,6,17,11,10,0,0.0836674341419432
2018,6,17,11,20,0,0.105422211963242
2018,6,17,11,30,0,0.127616521248888
2018,6,17,11,40,0,0.149951102945638
2018,6,17,11,50,0,0.172122170820886
2018,6,17,12,0,0,0.193827097787979
2018,6,17,12,10,0,0.214770548727499
2018,6,17,12,20,0,0.234670693879053
2018,6,17,12,30,0,0.253265535967964
2018,6,17,12,40,0,0.270319122496438
2018,6,17,12,50,0,0.285627466137727
2018,6,17,13,0,0,0.299023988688202
2018,6,17,13,10,0,0.310384063403005
2018,6,17,13,20,0,0.319628550424651
2018,6,17,13,30,0,0.326726222996217
2018,6,17,13,40,0,0.331694891842239
2018,6,17,13,50,0,0.334601084535417
2018,6,17,14,0,0,0.335558171365407
2018,6,17,14,10,0,0.334723064201515
2018,6,17,14,20,0,0.332291377330421
2018,6,17,14,30,0,0.328491292850822
2018,6,17,14,40,0,0.323576223994668
2018,6,17,14,50,0,0.317816501056268
2018,6,17,15,0,0,0.311490357376648
2018,6,17,15,10,0,0.304874514408328
2018,6,17,15,20,0,0.298234672335938
2018,6,17,15,30,0,0.291816219390824
2018,6,17,15,40,0,0.285835584583303
2018,6,17,15,50,0,0.280472516262686
2018,6,17,16,0,0,0.275863580253896
2018,6,17,16,10,0,0.272097177015358
2018,6,17,16,20,0,0.269210268867514
2018,6,17,16,30,0,0.267186979740171
2018,6,17,16,40,0,0.265959171477031
2018,6,17,16,50,0,0.265408967432804
2018,6,17,17,0,0,0.265373090961067
2018,6,17,17,10,0,0.265648884768267
2018,6,17,17,20,0,0.26600193111945
2018,6,17,17,30,0,0.266174902618123
2018,6,17,17,40,0,0.265897299383682
2018,6,17,17,50,0,0.264895769007124
2018,6,17,18,0,0,0.262904720131295
2018,6,17,18,10,0,0.259676745041156
2018,6,17,18,20,0,0.254992476420675
2018,6,17,18,30,0,0.248669562858338
2018,6,17,18,40,0,0.240570390655306
2018,6,17,18,50,0,0.230608160561146
2018,6,17,19,0,0,0.218751258181598
2018,6,17,19,10,0,0.205025740491153
2018,6,17,19,20,0,0.189515780738799
2018,6,17,19,30,0,0.172362075677159
2018,6,17,19,40,0,0.153758198365165
2018,6,17,19,50,0,0.133945135052869
2018,6,17,20,0,0,0.113204205643001
2018,6,17,20,10,0,0.0918486508061125
2018,6,17,20,20,0,0.0702141740557856
2018,6,17,20,30,0,0.0486486569079756
2018,6,17,20,40,0,0.0275016036744234
2018,6,17,20,50,0,0.00711365721674292
2018,6,17,21,0,0,-0.0121933811645905
2018,6,17,21,10,0,-0.0301257206049981
2018,6,17,21,20,0,-0.0464257100571982
2018,6,17,21,30,0,-0.0608785075414003
2018,6,17,21,40,0,-0.0733170122355532
2018,6,17,21,50,0,-0.0836249942944988
2018,6,17,22,0,0,-0.0917384136817011
2018,6,17,22,10,0,-0.0976448374499375
2018,6,17,22,20,0,-0.101380914226866
2018,6,17,22,30,0,-0.103028214094035
2018,6,17,22,40,0,-0.102707567026592
2018,6,17,22,50,0,-0.100572154501684
2018,6,17,23,0,0,-0.0967997262019988
2018,6,17,23,10,0,-0.0915841449237098
2018,6,17,23,20,0,-0.085126694830353
2018,6,17,23,30,0,-0.0776275568145767
2018,6,17,23,40,0,-0.069277760367981
2018,6,17,23,50,0,-0.0602518477736113
2018,6,18,0,0,0,-0.0507016359815275
2018,6,18,0,10,0,-0.0407512845797682
2018,6,18,0,20,0,-0.0304938495978045
2018,6,18,0,30,0,-0.0199894395333353
2018,6,18,0,40,0,-0.00926502289259436
2018,6,18,0,50,0,0.00168416285340484
2018,6,18,1,0,0,0.0128914856892228
2018,6,18,1,10,0,0.0244144754314609
2018,6,18,1,20,0,0.0363291598737292
2018,6,18,1,30,0,0.0487234305760157
2018,6,18,1,40,0,0.0616898113016063
2018,6,18,1,50,0,0.0753179337933829
2018,6,18,2,0,0,0.0896869915888988
2018,6,18,2,10,0,0.104858589373966
2018,6,18,2,20,0,0.120870390130824
2018,6,18,2,30,0,0.137730796126024
2018,6,18,2,40,0,0.15541477090453
2018,6,18,2,50,0,0.173861024663886
2018,6,18,3,0,0,0.192970568721609
2018,6,18,3,10,0,0.212606749784512
2018,6,18,3,20,0,0.232596798934457
2018,6,18,3,30,0,0.252734881695437
2018,6,18,3,40,0,0.272786424930484
2018,6,18,3,50,0,0.292493564333609
2018,6,18,4,0,0,0.311581610997905
2018,6,18,4,10,0,0.329766149453382
2018,6,18,4,20,0,0.346760604781077
2018,6,18,4,30,0,0.362283906371252
2018,6,18,4,40,0,0.376068063504258
2018,6,18,4,50,0,0.387865321361168
2018,6,18,5,0,0,0.397454589899951
2018,6,18,5,10,0,0.404646960219835
2018,6,18,5,20,0,0.40929019161462
2018,6,18,5,30,0,0.411272221219246
2018,6,18,5,40,0,0.410523320894186
2018,6,18,5,50,0,0.40701711471028
2018,6,18,6,0,0,0.400770463051633
2018,6,18,6,10,0,0.391842165220286
2018,6,18,6,20,0,0.380330753750021
2018,6,18,6,30,0,0.366371432017528
2018,6,18,6,40,0,0.350132318922574
2018,6,18,6,50,0,0.33181026555477
2018,6,18,7,0,0,0.311626313455618
2018,6,18,7,10,0,0.289821058701265
2018,6,18,7,20,0,0.266650033084266
2018,6,18,7,30,0,0.24237921480606
2018,6,18,7,40,0,0.217280786098691
2018,6,18,7,50,0,0.191629361187263
2018,6,18,8,0,0,0.16569873023356
2018,6,18,8,10,0,0.139759154302233
2018,6,18,8,20,0,0.114075084007646
2018,6,18,8,30,0,0.0889030891087113
2018,6,18,8,40,0,0.0644902666385085
2018,6,18,8,50,0,0.0410728939290686
2018,6,18,9,0,0,0.0188752388905808
2018,6,18,9,10,0,-0.00189155310014104
2018,6,18,9,20,0,-0.0210304429089204
2018,6,18,9,30,0,-0.0383595304937143
2018,6,18,9,40,0,-0.0537131461096633
2018,6,18,9,50,0,-0.0669431024196743
2018,6,18,10,0,0,-0.0779201044219153
2018,6,18,10,10,0,-0.0865353687950271
2018,6,18,10,20,0,-0.0927024203209504
2018,6,18,10,30,0,-0.0963589436238514
2018,6,18,10,40,0,-0.0974687068458307
2018,6,18,10,50,0,-0.0960234196618069
2018,6,18,11,0,0,-0.0920444812929123
2018,6,18,11,10,0,-0.0855845504477642
2018,6,18,11,20,0,-0.0767286238729901
2018,6,18,11,30,0,-0.0655945797047764
2018,6,18,11,40,0,-0.0523331117788127
2018,6,18,11,50,0,-0.0371268901999294
2018,6,18,12,0,0,-0.0201888846225328
2018,6,18,12,10,0,-0.00175995231300984
2018,6,18,12,20,0,0.017894330070064
2018,6,18,12,30,0,0.0384875651214849
2018,6,18,12,40,0,0.0597171685214058
2018,6,18,12,50,0,0.0812697457550228
2018,6,18,13,0,0,0.102827120453337
2018,6,18,13,10,0,0.124072674374948
2018,6,18,13,20,0,0.144697860121598
2018,6,18,13,30,0,0.164408796472027
2018,6,18,13,40,0,0.18293274157656
2018,6,18,13,50,0,0.200024147484157
2018,6,18,14,0,0,0.215470032164993
2018,6,18,14,10,0,0.2290945982036
2018,6,18,14,20,0,0.240762863920703
2018,6,18,14,30,0,0.250383166276937
2018,6,18,14,40,0,0.257908440822936
2018,6,18,14,50,0,0.263336293207495
2018,6,18,15,0,0,0.266707700789962
2018,6,18,15,10,0,0.268104406675462
2018,6,18,15,20,0,0.267645139729693
2018,6,18,15,30,0,0.265480668792013
2018,6,18,15,40,0,0.261787951773844
2018,6,18,15,50,0,0.256763625647546
2018,6,18,16,0,0,0.250616974037427
2018,6,18,16,10,0,0.243562541584979
2018,6,18,16,20,0,0.235812744341129
2018,6,18,16,30,0,0.22757072971867
2018,6,18,16,40,0,0.219023866202508
2018,6,18,16,50,0,0.210337982616608
2018,6,18,17,0,0,0.201652661680129
2018,6,18,17,10,0,0.193077609951343
2018,6,18,17,20,0,0.184690445280646
2018,6,18,17,30,0,0.176535821080873
2018,6,18,17,40,0,0.168625957477658
2018,6,18,17,50,0,0.160942697161583
2018,6,18,18,0,0,0.153440942391529
2018,6,18,18,10,0,0.146053229952629
2018,6,18,18,20,0,0.138695278430116
2018,6,18,18,30,0,0.131272363360219
2018,6,18,18,40,0,0.12368606996062
2018,6,18,18,50,0,0.115841392115617
2018,6,18,19,0,0,0.10765373577156
2018,6,18,19,10,0,0.0990554887901059
2018,6,18,19,20,0,0.0900018941824684
2018,6,18,19,30,0,0.0804758961634474
2018,6,18,19,40,0,0.0704918591955074
2018,6,18,19,50,0,0.0600978477071168
2018,6,18,20,0,0,0.0493765058943831
2018,6,18,20,10,0,0.0384443324524202
2018,6,18,20,20,0,0.027449307740792
2018,6,18,20,30,0,0.0165669847922451
2018,6,18,20,40,0,0.00599529901950818
2018,6,18,20,50,0,-0.00405184325925315
2018,6,18,21,0,0,-0.0133518243183542
2018,6,18,21,10,0,-0.0216813034055171
2018,6,18,21,20,0,-0.028824612329532
2018,6,18,21,30,0,-0.0345821017958542
2018,6,18,21,40,0,-0.0387781818666799
2018,6,18,21,50,0,-0.0412686869896207
2018,6,18,22,0,0,-0.0419474115808263
2018,6,18,22,10,0,-0.0407513108504707
2018,6,18,22,20,0,-0.0376642676605746
2018,6,18,22,30,0,-0.0327192227474106
2018,6,18,22,40,0,-0.0259985232389037
2018,6,18,22,50,0,-0.0176325088505789
2018,6,18,23,0,0,-0.00779632000603232
2018,6,18,23,10,0,0.00329511585387755
2018,6,18,23,20,0,0.0153937323223138
2018,6,18,23,30,0,0.0282263713598891
2018,6,18,23,40,0,0.0415037803180297
2018,6,18,23,50,0,0.0549302869732893
2018,6,19,0,0,0,0.0682139208349417
2018,6,19,0,10,0,0.0810764735142612
2018,6,19,0,20,0,0.0932631721385189
2018,6,19,0,30,0,0.104551515569321
2018,6,19,0,40,0,0.114759008778347
2018,6,19,0,50,0,0.123749480760051
2018,6,19,1,0,0,0.131437660123807
2018,6,19,1,10,0,0.13779191766905
2018,6,19,1,20,0,0.142834979141904
2018,6,19,1,30,0,0.146642582638795
2018,6,19,1,40,0,0.149340275415301
2018,6,19,1,50,0,0.151098262033208
2018,6,19,2,0,0,0.152124549348527
2018,6,19,2,10,0,0.152656741895566
2018,6,19,2,20,0,0.152952696454987
2018,6,19,2,30,0,0.153280517480867
2018,6,19,2,40,0,0.153908150579516
2018,6,19,2,50,0,0.155092912565847
2018,6,19,3,0,0,0.157071375410952
2018,6,19,3,10,0,0.160049934271535
2018,6,19,3,20,0,0.164196520157278
2018,6,19,3,30,0,0.169633711540779
2018,6,19,3,40,0,0.176433498357003
2018,6,19,3,50,0,0.184613920391813
2018,6,19,4,0,0,0.194137727015959
2018,6,19,4,10,0,0.204912924031155
2018,6,19,4,20,0,0.216795290585597
2018,6,19,4,30,0,0.229592627581287
2018,6,19,4,40,0,0.243070736613986
2018,6,19,4,50,0,0.25696074629403
2018,6,19,5,0,0,0.270967533263073
2018,6,19,5,10,0,0.28477882400306
2018,6,19,5,20,0,0.298074772982044
2018,6,19,5,30,0,0.31053763700421
2018,6,19,5,40,0,0.321861186544081
2018,6,19,5,50,0,0.331759620410084
2018,6,19,6,0,0,0.339975558642503
2018,6,19,6,10,0,0.34628688964751
2018,6,19,6,20,0,0.350512297845961
2018,6,19,6,30,0,0.352515379246263
2018,6,19,6,40,0,0.352207135012147
2018,6,19,6,50,0,0.3495468159231
2018,6,19,7,0,0,0.344541260908459
2018,6,19,7,10,0,0.337242773504743
2018,6,19,7,20,0,0.32774587144608
2018,6,19,7,30,0,0.316182890741488
2018,6,19,7,40,0,0.302718784265787
2018,6,19,7,50,0,0.287545473435768
2018,6,19,8,0,0,0.270875880477225
2018,6,19,8,10,0,0.25293780704074
2018,6,19,8,20,0,0.23396797056517
2018,6,19,8,30,0,0.21420641616532
2018,6,19,8,40,0,0.193891604876512
2018,6,19,8,50,0,0.173256195883959
2018,6,19,9,0,0,0.152523567609826
2018,6,19,9,10,0,0.131905203588661
2018,6,19,9,20,0,0.111598947470363
2018,6,19,9,30,0,0.0917879602580971
2018,6,19,9,40,0,0.0726404659847014
2018,6,19,9,50,0,0.0543099813711242
2018,6,19,10,0,0,0.0369358911487922
2018,6,19,10,10,0,0.0206443795977421
2018,6,19,10,20,0,0.00554951819379731
2018,6,19,10,30,0,-0.00824574188249279
2018,6,19,10,40,0,-0.0206487667289647
2018,6,19,10,50,0,-0.0315768635369622
2018,6,19,11,0,0,-0.0409573498127941
2018,6,19,11,10,0,-0.0487278495158748
2018,6,19,11,20,0,-0.0548368400033418
2018,6,19,11,30,0,-0.0592445783496413
2018,6,19,11,40,0,-0.0619244599195249
2018,6,19,11,50,0,-0.0628645469827854
2018,6,19,12,0,0,-0.0620691281537704
2018,6,19,12,10,0,-0.0595603198037972
2018,6,19,12,20,0,-0.0553795613053565
2018,6,19,12,30,0,-0.0495888213201611
2018,6,19,12,40,0,-0.0422713952307782
2018,6,19,12,50,0,-0.0335320170089968
2018,6,19,13,0,0,-0.0234962925810871
2018,6,19,13,10,0,-0.0123094820162237
2018,6,19,13,20,0,-0.000134623158551714
2018,6,19,13,30,0,0.0128500386043322
2018,6,19,13,40,0,0.0264542514717569
2018,6,19,13,50,0,0.0404796141732828
2018,6,19,14,0,0,0.0547239898778045
2018,6,19,14,10,0,0.0689862390237381
2018,6,19,14,20,0,0.0830712404378697
2018,6,19,14,30,0,0.0967949071237943
2018,6,19,14,40,0,0.109988998475158
2018,6,19,14,50,0,0.122505633023367
2018,6,19,15,0,0,0.134221225181892
2018,6,19,15,10,0,0.145039550823599
2018,6,19,15,20,0,0.154893847096262
2018,6,19,15,30,0,0.163747849016355
2018,6,19,15,40,0,0.17159575026999
2018,6,19,15,50,0,0.178461090950696
2018,6,19,16,0,0,0.184394494454001
2018,6,19,16,10,0,0.18947021722643
2018,6,19,16,20,0,0.193781772425339
2018,6,19,16,30,0,0.197436807141462
2018,6,19,16,40,0,0.200551376620101
2018,6,19,16,50,0,0.203243844047837
2018,6,19,17,0,0,0.205628698503538
2018,6,19,17,10,0,0.207810467456762
2018,6,19,17,20,0,0.209878013625577
2018,6,19,17,30,0,0.211899544097825
2018,6,19,17,40,0,0.21391841744512
2018,6,19,17,50,0,0.215950018892464
2018,6,19,18,0,0,0.217979965783879
2018,6,19,18,10,0,0.219963509799713
2018,6,19,18,20,0,0.221826322583693
2018,6,19,18,30,0,0.223466771626784
2018,6,19,18,40,0,0.224759397622745
2018,6,19,18,50,0,0.225559745046205
2018,6,19,19,0,0,0.225710168829323
2018,6,19,19,10,0,0.225046393512995
2018,6,19,19,20,0,0.22340462018231
2018,6,19,19,30,0,0.220628839148174
2018,6,19,19,40,0,0.216578201338853
2018,6,19,19,50,0,0.211134133940555
2018,6,19,20,0,0,0.204206906011054
2018,6,19,20,10,0,0.195741277210576
2018,6,19,20,20,0,0.185721065449338
2018,6,19,20,30,0,0.174172335443008
2018,6,19,20,40,0,0.161165196644033
2018,6,19,20,50,0,0.14681401050532
2018,6,19,21,0,0,0.131276015156338
2018,6,19,21,10,0,0.114748231062237
2018,6,19,21,20,0,0.0974628043518582
2018,6,19,21,30,0,0.0796809476813052
2018,6,19,21,40,0,0.0616856241907403
2018,6,19,21,50,0,0.0437733919006306
2018,6,19,22,0,0,0.0262455159263676
2018,6,19,22,10,0,0.0093987327342489
2018,6,19,22,20,0,-0.00648411061056879
2018,6,19,22,30,0,-0.0211430341642037
2018,6,19,22,40,0,-0.0343491556507125
2018,6,19,22,50,0,-0.0459120045831048
2018,6,19,23,0,0,-0.0556856229120091
2018,6,19,23,10,0,-0.0635731379752928
2018,6,19,23,20,0,-0.0695295875534222
2018,6,19,23,30,0,-0.0735628556460227
2018,6,19,23,40,0,-0.0757328345558562
2018,6,19,23,50,0,-0.0761489644797793
2018,6,20,0,0,0,-0.0749660431051543
2018,6,20,0,10,0,-0.0723784797303834
2018,6,20,0,20,0,-0.0686131172022429
2018,6,20,0,30,0,-0.0639210296343115
2018,6,20,0,40,0,-0.0585684331219799
2018,6,20,0,50,0,-0.0528272081916563
2018,6,20,1,0,0,-0.0469651881993206
2018,6,20,1,10,0,-0.0412366359817425
2018,6,20,1,20,0,-0.0358732346774091
2018,6,20,1,30,0,-0.0310759863231846
2018,6,20,1,40,0,-0.0270083285172146
2018,6,20,1,50,0,-0.0237906637825338
2018,6,20,2,0,0,-0.0214963759805942
2018,6,20,2,10,0,-0.0201495551539498
2018,6,20,2,20,0,-0.0197246166730444
2018,6,20,2,30,0,-0.0201475871673623
2018,6,20,2,40,0,-0.0212991787852878
2018,6,20,2,50,0,-0.0230194175890855
2018,6,20,3,0,0,-0.0251136871836717
2018,6,20,3,10,0,-0.0273599506991344
2018,6,20,3,20,0,-0.029516940687212
2018,6,20,3,30,0,-0.0313329454408517
2018,6,20,3,40,0,-0.0325549247576954
2018,6,20,3,50,0,-0.0329376398322222
2018,6,20,4,0,0,-0.0322524983741373
2018,6,20,4,10,0,-0.0302958440574461
2018,6,20,4,20,0,-0.0268963819166937
2018,6,20,4,30,0,-0.0219215043035669
2018,6,20,4,40,0,-0.0152822266469002
2018,6,20,4,50,0,-0.00693671729859832
2018,6,20,5,0,0,0.00310771892976416
2018,6,20,5,10,0,0.0147941261972269
2018,6,20,5,20,0,0.0280170187626359
2018,6,20,5,30,0,0.0426249003586498
2018,6,20,5,40,0,0.0584241833722502
2018,6,20,5,50,0,0.0751842883795323
2018,6,20,6,0,0,0.0926438205747694
2018,6,20,6,10,0,0.110517441819901
2018,6,20,6,20,0,0.128503206692567
2018,6,20,6,30,0,0.14629024210938
2018,6,20,6,40,0,0.163566406082081
2018,6,20,6,50,0,0.180025703151437
2018,6,20,7,0,0,0.195375325346602
2018,6,20,7,10,0,0.209342031535124
2018,6,20,7,20,0,0.2216778869854
2018,6,20,7,30,0,0.232165129234183
2018,6,20,7,40,0,0.240620065004943
2018,6,20,7,50,0,0.246896102960718
2018,6,20,8,0,0,0.250885706234356
2018,6,20,8,10,0,0.252521341369367
2018,6,20,8,20,0,0.251775576948778
2018,6,20,8,30,0,0.248660399165233
2018,6,20,8,40,0,0.243225778850359
2018,6,20,8,50,0,0.235557449176801
2018,6,20,9,0,0,0.225774113775769
2018,6,20,9,10,0,0.214024210170068
2018,6,20,9,20,0,0.200482345231317
2018,6,20,9,30,0,0.185345526446882
2018,6,20,9,40,0,0.168829274470212
2018,6,20,9,50,0,0.151163630818248
2018,6,20,10,0,0,0.132589179495775
2018,6,20,10,10,0,0.113353304191926
2018,6,20,10,20,0,0.0937066117583165
2018,6,20,10,30,0,0.0738995433184232
2018,6,20,10,40,0,0.0541791344515803
2018,6,20,10,50,0,0.0347858161206623
2018,6,20,11,0,0,0.0159504012146104
2018,6,20,11,10,0,-0.00210862433885869
2018,6,20,11,20,0,-0.0191875247181207
2018,6,20,11,30,0,-0.0350997488843938
2018,6,20,11,40,0,-0.0496782426863073
2018,6,20,11,50,0,-0.0627775402943044
2018,6,20,12,0,0,-0.0742755017774355
2018,6,20,12,10,0,-0.084074687328779
2018,6,20,12,20,0,-0.0921035033768655
2018,6,20,12,30,0,-0.0983170235246548
2018,6,20,12,40,0,-0.102697443542104
2018,6,20,12,50,0,-0.105254113672232
2018,6,20,13,0,0,-0.106023085317657
2018,6,20,13,10,0,-0.105066185924131
2018,6,20,13,20,0,-0.102469584508506
2018,6,20,13,30,0,-0.0983418628276344
2018,6,20,13,40,0,-0.0928116392864966
2018,6,20,13,50,0,-0.0860247035262784
2018,6,20,14,0,0,-0.0781406656317668
2018,6,20,14,10,0,-0.0693292845701851
2018,6,20,14,20,0,-0.0597666037796533
2018,6,20,14,30,0,-0.0496309079046496
2018,6,20,14,40,0,-0.0390986060077433
2018,6,20,14,50,0,-0.0283402055005486
2018,6,20,15,0,0,-0.0175165161646337
2018,6,20,15,10,0,-0.00677532622087107
2018,6,20,15,20,0,0.00375137012798356
2018,6,20,15,30,0,0.013949703455239
2018,6,20,15,40,0,0.0237256307409202
2018,6,20,15,50,0,0.033006005569863
2018,6,20,16,0,0,0.0417389778426078
2018,6,20,16,10,0,0.0498935128748308
2018,6,20,16,20,0,0.057458238745639
2018,6,20,16,30,0,0.0644396214275606
2018,6,20,16,40,0,0.070859579417892
2018,6,20,16,50,0,0.0767525159987263
2018,6,20,17,0,0,0.0821618134300345
2018,6,20,17,10,0,0.0871359920168324
2018,6,20,17,20,0,0.0917246632777656
2018,6,20,17,30,0,0.0959745474989298
2018,6,20,17,40,0,0.0999256641902156
