year,month,day,hour,min,sec,swvel
2018,6,14,14,0,0,0.341012154150293
2018,6,14,14,10,0,0.348338423860542
2018,6,14,14,20,0,0.354257469737178
2018,6,14,14,30,0,0.358636103599165
2018,6,14,14,40,0,0.36136196552087
2018,6,14,14,50,0,0.362346952938702
2018,6,14,15,0,0,0.361530284568941
2018,6,14,15,10,0,0.358880868895757
2018,6,14,15,20,0,0.35439903033788
2018,6,14,15,30,0,0.348117624153441
2018,6,14,15,40,0,0.340102349203966
2018,6,14,15,50,0,0.330451199753176
2018,6,14,16,0,0,0.319293150307754
2018,6,14,16,10,0,0.306785865231445
2018,6,14,16,20,0,0.293112643484673
2018,6,14,16,30,0,0.278478719578833
2018,6,14,16,40,0,0.263106787189955
2018,6,14,16,50,0,0.247231836886744
2018,6,14,17,0,0,0.231095490226683
2018,6,14,17,10,0,0.2149400466453
2018,6,14,17,20,0,0.199002491058198
2018,6,14,17,30,0,0.183508528434944
2018,6,14,17,40,0,0.168666757722973
2018,6,14,17,50,0,0.154663284048773
2018,6,14,18,0,0,0.141656918553813
2018,6,14,18,10,0,0.129775167610715
2018,6,14,18,20,0,0.119111125791195
2018,6,14,18,30,0,0.109721454533204
2018,6,14,18,40,0,0.101625437122791
2018,6,14,18,50,0,0.0948051444726099
2018,6,14,19,0,0,0.0892070012012456
2018,6,14,19,10,0,0.084744382385701
2018,6,14,19,20,0,0.081301293035819
2018,6,14,19,30,0,0.0787371682284139
2018,6,14,19,40,0,0.0768924384612009
2018,6,14,19,50,0,0.0755947748062187
2018,6,14,20,0,0,0.0746659177582975
2018,6,14,20,10,0,0.0739287298735524
2018,6,14,20,20,0,0.0732142412107012
2018,6,14,20,30,0,0.0723684421047475
2018,6,14,20,40,0,0.0712586110006208
2018,6,14,20,50,0,0.069779002254686
2018,6,14,21,0,0,0.0678555864850439
2018,6,14,21,10,0,0.0654495978016064
2018,6,14,21,20,0,0.0625598709665256
2018,6,14,21,30,0,0.0592236872860965
2018,6,14,21,40,0,0.0555162574560792
2018,6,14,21,50,0,0.0515487679317971
2018,6,14,22,0,0,0.0474651085610462
2018,6,14,22,10,0,0.0434372958190729
2018,6,14,22,20,0,0.039659822997152
2018,6,14,22,30,0,0.036343024357227
2018,6,14,22,40,0,0.0337057004592575
2018,6,14,22,50,0,0.0319671244670115
2018,6,14,23,0,0,0.0313388900506004
2018,6,14,23,10,0,0.0320169506733466
2018,6,14,23,20,0,0.0341738431984302
2018,6,14,23,30,0,0.037951553306667
2018,6,14,23,40,0,0.0434553198559263
2018,6,14,23,50,0,0.0507484785783008
2018,6,15,0,0,0,0.0598484853045286
2018,6,15,0,10,0,0.0707243018609456
2018,6,15,0,20,0,0.0832953325221545
2018,6,15,0,30,0,0.09743193445083
2018,6,15,0,40,0,0.11295733632696
2018,6,15,0,50,0,0.129651071213055
2018,6,15,1,0,0,0.147253769484996
2018,6,15,1,10,0,0.1654731353003
2018,6,15,1,20,0,0.183990813060055
2018,6,15,1,30,0,0.202469904447896
2018,6,15,1,40,0,0.220563054284367
2018,6,15,1,50,0,0.237920750652765
2018,6,15,2,0,0,0.254199730193598
2018,6,15,2,10,0,0.269071183073282
2018,6,15,2,20,0,0.282228540719204
2018,6,15,2,30,0,0.29339464902589
2018,6,15,2,40,0,0.302328252963454
2018,6,15,2,50,0,0.30882937401333
2018,6,15,3,0,0,0.312743619347033
2018,6,15,3,10,0,0.31396515595903
2018,6,15,3,20,0,0.312438403344723
2018,6,15,3,30,0,0.308158734326136
2018,6,15,3,40,0,0.301171948130654
2018,6,15,3,50,0,0.291572712394197
2018,6,15,4,0,0,0.279501963657662
2018,6,15,4,10,0,0.265143425038474
2018,6,15,4,20,0,0.248719489039363
2018,6,15,4,30,0,0.230486387355616
2018,6,15,4,40,0,0.210728731816031
2018,6,15,4,50,0,0.189753953631819
2018,6,15,5,0,0,0.167886564085975
2018,6,15,5,10,0,0.145462351167106
2018,6,15,5,20,0,0.12282237484402
2018,6,15,5,30,0,0.100307210852026
2018,6,15,5,40,0,0.0782514331299794
2018,6,15,5,50,0,0.0569784954187666
2018,6,15,6,0,0,0.0367959850213445
2018,6,15,6,10,0,0.0179912226927009
2018,6,15,6,20,0,0.000827420961502984
2018,6,15,6,30,0,-0.0144595794465268
2018,6,15,6,40,0,-0.0276642068968132
2018,6,15,6,50,0,-0.0386137265904342
2018,6,15,7,0,0,-0.0471700767776712
2018,6,15,7,10,0,-0.0532313478089293
2018,6,15,7,20,0,-0.0567329535668487
2018,6,15,7,30,0,-0.0576480952051354
2018,6,15,7,40,0,-0.0559876689723886
2018,6,15,7,50,0,-0.051799583497926
2018,6,15,8,0,0,-0.0451676003885688
2018,6,15,8,10,0,-0.036209587164955
2018,6,15,8,20,0,-0.0250752364213278
2018,6,15,8,30,0,-0.0119430865979313
2018,6,15,8,40,0,0.00298260680720987
2018,6,15,8,50,0,0.0194754093352205
2018,6,15,9,0,0,0.0372906148085741
2018,6,15,9,10,0,0.0561695300643744
2018,6,15,9,20,0,0.0758440710339
2018,6,15,9,30,0,0.0960415764233709
2018,6,15,9,40,0,0.116489786925086
2018,6,15,9,50,0,0.136921806432086
2018,6,15,10,0,0,0.157080860502353
2018,6,15,10,10,0,0.176724984744512
2018,6,15,10,20,0,0.195631267000236
2018,6,15,10,30,0,0.213599785815343
2018,6,15,10,40,0,0.230456907763293
2018,6,15,10,50,0,0.246057960516637
2018,6,15,11,0,0,0.26028930393934
2018,6,15,11,10,0,0.273069521945003
2018,6,15,11,20,0,0.284349833282473
2018,6,15,11,30,0,0.29411362798127
2018,6,15,11,40,0,0.302375277639764
2018,6,15,11,50,0,0.309178279667625
2018,6,15,12,0,0,0.314592638639799
2018,6,15,12,10,0,0.318711562379028
2018,6,15,12,20,0,0.3216475994144
2018,6,15,12,30,0,0.323528223935272
2018,6,15,12,40,0,0.324491100277427
2018,6,15,12,50,0,0.324679206501055
2018,6,15,13,0,0,0.324235841653043
2018,6,15,13,10,0,0.323299632101393
2018,6,15,13,20,0,0.321999814111862
2018,6,15,13,30,0,0.3204517442538
2018,6,15,13,40,0,0.318752934816959
2018,6,15,13,50,0,0.316979720272337
2018,6,15,14,0,0,0.315184598842348
2018,6,15,14,10,0,0.31339447631093
2018,6,15,14,20,0,0.311609706780111
2018,6,15,14,30,0,0.309803983984266
2018,6,15,14,40,0,0.307925208995269
2018,6,15,14,50,0,0.305897384248038
2018,6,15,15,0,0,0.303623503285755
2018,6,15,15,10,0,0.300989062071462
2018,6,15,15,20,0,0.297866444695817
2018,6,15,15,30,0,0.294120003529964
2018,6,15,15,40,0,0.289611423101038
2018,6,15,15,50,0,0.284205439493244
2018,6,15,16,0,0,0.27777567055937
2018,6,15,16,10,0,0.270210264238403
2018,6,15,16,20,0,0.261417247997755
2018,6,15,16,30,0,0.25132945136119
2018,6,15,16,40,0,0.239908637899955
2018,6,15,16,50,0,0.227148644778037
2018,6,15,17,0,0,0.213077625173434
2018,6,15,17,10,0,0.197759254453355
2018,6,15,17,20,0,0.181292896043921
2018,6,15,17,30,0,0.163812491258391
2018,6,15,17,40,0,0.145484133867356
2018,6,15,17,50,0,0.126502562959924
2018,6,15,18,0,0,0.107086643148267
2018,6,15,18,10,0,0.0874739479995704
2018,6,15,18,20,0,0.0679146056912243
2018,6,15,18,30,0,0.0486645879966294
2018,6,15,18,40,0,0.0299786885958526
2018,6,15,18,50,0,0.012103464144373
2018,6,15,19,0,0,-0.00472953107243333
2018,6,15,19,10,0,-0.0203101901248891
2018,6,15,19,20,0,-0.0344557098248042
2018,6,15,19,30,0,-0.0470154931739947
2018,6,15,19,40,0,-0.0578752162228883
2018,6,15,19,50,0,-0.0669596569088952
2018,6,15,20,0,0,-0.0742341591194001
2018,6,15,20,10,0,-0.0797047798917267
2018,6,15,20,20,0,-0.0834171071342491
2018,6,15,20,30,0,-0.0854537372532658
2018,6,15,20,40,0,-0.0859306211928925
2018,6,15,20,50,0,-0.0849922506498121
2018,6,15,21,0,0,-0.0828058048888823
2018,6,15,21,10,0,-0.0795546931712394
2018,6,15,21,20,0,-0.0754315421827636
2018,6,15,21,30,0,-0.0706309819979132
2018,6,15,21,40,0,-0.0653423414757102
2018,6,15,21,50,0,-0.059742680699968
2018,6,15,22,0,0,-0.0539903239091361
2018,6,15,22,10,0,-0.0482192203243246
2018,6,15,22,20,0,-0.0425342157540847
2018,6,15,22,30,0,-0.0370074762401095
2018,6,15,22,40,0,-0.0316762453313241
2018,6,15,22,50,0,-0.0265419425042455
2018,6,15,23,0,0,-0.0215707716778746
2018,6,15,23,10,0,-0.0166958233097419
2018,6,15,23,20,0,-0.0118205308452589
2018,6,15,23,30,0,-0.00682339665500135
2018,6,15,23,40,0,-0.00156369224858091
2018,6,15,23,50,0,0.00411202688089737
2018,6,16,0,0,0,0.0103626988539333
2018,6,16,0,10,0,0.0173452485480234
2018,6,16,0,20,0,0.025206847594679
2018,6,16,0,30,0,0.034077421566343
2018,6,16,0,40,0,0.0440626742215009
2018,6,16,0,50,0,0.0552378285990157
2018,6,16,1,0,0,0.0676423395108771
2018,6,16,1,10,0,0.0812758515754182
2018,6,16,1,20,0,0.0960954982862546
2018,6,16,1,30,0,0.112014619981335
2018,6,16,1,40,0,0.128903141113173
2018,6,16,1,50,0,0.146589416412968
2018,6,16,2,0,0,0.16486342259336
2018,6,16,2,10,0,0.183481361813633
2018,6,16,2,20,0,0.202171379922036
2018,6,16,2,30,0,0.22064037769429
2018,6,16,2,40,0,0.23858164439877
2018,6,16,2,50,0,0.255682873473427
2018,6,16,3,0,0,0.271634468122286
2018,6,16,3,10,0,0.286137605620086
2018,6,16,3,20,0,0.298912089366857
2018,6,16,3,30,0,0.30970366782693
2018,6,16,3,40,0,0.318290595151854
2018,6,16,3,50,0,0.3244892366341
2018,6,16,4,0,0,0.328158724888705
2018,6,16,4,10,0,0.329204363536749
2018,6,16,4,20,0,0.327579810080054
2018,6,16,4,30,0,0.323287860393385
2018,6,16,4,40,0,0.316379885454437
2018,6,16,4,50,0,0.306954297046211
2018,6,16,5,0,0,0.295153849918091
2018,6,16,5,10,0,0.281161874285864
2018,6,16,5,20,0,0.265197647611559
2018,6,16,5,30,0,0.247511116079874
2018,6,16,5,40,0,0.228377206114078
2018,6,16,5,50,0,0.208089953456152
2018,6,16,6,0,0,0.186956490405678
2018,6,16,6,10,0,0.165290898261634
2018,6,16,6,20,0,0.143408444970574
2018,6,16,6,30,0,0.121620064944406
2018,6,16,6,40,0,0.100227386282424
2018,6,16,6,50,0,0.0795183719371578
2018,6,16,7,0,0,0.0597634692744983
2018,6,16,7,10,0,0.0412124268922133
2018,6,16,7,20,0,0.0240914986298834
2018,6,16,7,30,0,0.00860169838352613
2018,6,16,7,40,0,-0.00508254079418097
2018,6,16,7,50,0,-0.0168142518942252
2018,6,16,8,0,0,-0.0264743324319481
2018,6,16,8,10,0,-0.033971836980088
2018,6,16,8,20,0,-0.0392440386010865
2018,6,16,8,30,0,-0.0422560952048383
2018,6,16,8,40,0,-0.0430006353263587
2018,6,16,8,50,0,-0.04149715765166
2018,6,16,9,0,0,-0.0377913226592403
2018,6,16,9,10,0,-0.0319542916309795
2018,6,16,9,20,0,-0.0240818475545018
2018,6,16,9,30,0,-0.0142932546926172
2018,6,16,9,40,0,-0.00272990270746211
2018,6,16,9,50,0,0.0104463384356813
2018,6,16,10,0,0,0.0250549750096666
2018,6,16,10,10,0,0.0408991602253948
2018,6,16,10,20,0,0.0577681315249056
2018,6,16,10,30,0,0.075439939945045
2018,6,16,10,40,0,0.0936846681354436
2018,6,16,10,50,0,0.112267788037933
2018,6,16,11,0,0,0.130953799374945
2018,6,16,11,10,0,0.149510110841322
2018,6,16,11,20,0,0.167711096572947
2018,6,16,11,30,0,0.185342132295128
2018,6,16,11,40,0,0.202203578085803
2018,6,16,11,50,0,0.21811452754118
2018,6,16,12,0,0,0.232916266803493
2018,6,16,12,10,0,0.246475215140276
2018,6,16,12,20,0,0.258685216117445
2018,6,16,12,30,0,0.269469012569938
2018,6,16,12,40,0,0.278778795346484
2018,6,16,12,50,0,0.286596058449393
2018,6,16,13,0,0,0.292930564257424
2018,6,16,13,10,0,0.297818363473708
2018,6,16,13,20,0,0.301318945879422
2018,6,16,13,30,0,0.30351164608849
2018,6,16,13,40,0,0.304491391869991
2018,6,16,13,50,0,0.304363998800822
2018,6,16,14,0,0,0.30324113082737
2018,6,16,14,10,0,0.301235265381205
2018,6,16,14,20,0,0.298454693734762
2018,6,16,14,30,0,0.294998704820688
2018,6,16,14,40,0,0.290953275261779
2018,6,16,14,50,0,0.286387524671858
2018,6,16,15,0,0,0.281350934768729
2018,6,16,15,10,0,0.27587144025045
2018,6,16,15,20,0,0.269954834299299
2018,6,16,15,30,0,0.263585247148132
2018,6,16,15,40,0,0.256726607937488
2018,6,16,15,50,0,0.249325260265155
2018,6,16,16,0,0,0.241313538672082
2018,6,16,16,10,0,0.23261420308461
2018,6,16,16,20,0,0.223145518808184
2018,6,16,16,30,0,0.21282673660579
2018,6,16,16,40,0,0.201583883546302
2018,6,16,16,50,0,0.189355586435432
2018,6,16,17,0,0,0.176098813192367
2018,6,16,17,10,0,0.161794152989359
2018,6,16,17,20,0,0.146450396477888
2018,6,16,17,30,0,0.130108243593062
2018,6,16,17,40,0,0.112842895932259
2018,6,16,17,50,0,0.0947653447829422
2018,6,16,18,0,0,0.0760222603944701
2018,6,16,18,10,0,0.0567945329167156
2018,6,16,18,20,0,0.037294502648661
2018,6,16,18,30,0,0.0177616699958882
2018,6,16,18,40,0,-0.00154287212454385
2018,6,16,18,50,0,-0.0203430496417981
2018,6,16,19,0,0,-0.038355248474182
2018,6,16,19,10,0,-0.0552964466545089
2018,6,16,19,20,0,-0.070892750023318
2018,6,16,19,30,0,-0.0848879425811597
2018,6,16,19,40,0,-0.097051813090414
2018,6,16,19,50,0,-0.107187867471503
2018,6,16,20,0,0,-0.115140207445825
2018,6,16,20,10,0,-0.120799364513269
2018,6,16,20,20,0,-0.124106667226904
2018,6,16,20,30,0,-0.125056991824081
2018,6,16,20,40,0,-0.12369989093751
2018,6,16,20,50,0,-0.120138985809996
2018,6,16,21,0,0,-0.114529428730048
2018,6,16,21,10,0,-0.107073703299998
2018,6,16,21,20,0,-0.0980158023090255
2018,6,16,21,30,0,-0.0876338497615112
2018,6,16,21,40,0,-0.0762316080491119
2018,6,16,21,50,0,-0.0641291146898405
2018,6,16,22,0,0,-0.0516526130574602
2018,6,16,22,10,0,-0.0391242754909184
2018,6,16,22,20,0,-0.0268520154989408
2018,6,16,22,30,0,-0.0151197173217678
2018,6,16,22,40,0,-0.00417811634517008
2018,6,16,22,50,0,0.00576316024334643
2018,6,16,23,0,0,0.0145419466190351
2018,6,16,23,10,0,0.0220483727320886
2018,6,16,23,20,0,0.0282279332304921
2018,6,16,23,30,0,0.0330826280159755
2018,6,16,23,40,0,0.036670311134124
2018,6,16,23,50,0,0.0391020451601754
2018,6,17,0,0,0,0.0405375228412804
2018,6,17,0,10,0,0.0411788729220223
2018,6,17,0,20,0,0.0412629448955889
2018,6,17,0,30,0,0.0410524725921062
2018,6,17,0,40,0,0.0408263651479733
2018,6,17,0,50,0,0.040869496120537
2018,6,17,1,0,0,0.0414623442139455
2018,6,17,1,10,0,0.0428707538184833
2018,6,17,1,20,0,0.0453362425501885
2018,6,17,1,30,0,0.0490670426121825
2018,6,17,1,40,0,0.0542303339190035
2018,6,17,1,50,0,0.0609458688927331
2018,6,17,2,0,0,0.0692809707805971
2018,6,17,2,10,0,0.0792472688750864
2018,6,17,2,20,0,0.0907993022498149
2018,6,17,2,30,0,0.103834897789042
2018,6,17,2,40,0,0.118197472426015
2018,6,17,2,50,0,0.133680029378849
2018,6,17,3,0,0,0.150030733574175
2018,6,17,3,10,0,0.166959768711114
2018,6,17,3,20,0,0.184147316602457
2018,6,17,3,30,0,0.201252328279708
2018,6,17,3,40,0,0.217921976320377
2018,6,17,3,50,0,0.233801306367838
2018,6,17,4,0,0,0.248542902653044
2018,6,17,4,10,0,0.261816139882774
2018,6,17,4,20,0,0.273315896505954
2018,6,17,4,30,0,0.282770355807509
2018,6,17,4,40,0,0.289947808049748
2018,6,17,4,50,0,0.294662375935589
2018,6,17,5,0,0,0.296778410892006
2018,6,17,5,10,0,0.296213290803994
2018,6,17,5,20,0,0.29293894710203
2018,6,17,5,30,0,0.286981901307582
2018,6,17,5,40,0,0.278422062882926
2018,6,17,5,50,0,0.267390250976821
2018,6,17,6,0,0,0.254064528489123
2018,6,17,6,10,0,0.238665457553871
2018,6,17,6,20,0,0.221450518830644
2018,6,17,6,30,0,0.202707901167725
2018,6,17,6,40,0,0.182749975839951
2018,6,17,6,50,0,0.161906733683817
2018,6,17,7,0,0,0.140518811742673
2018,6,17,7,10,0,0.118930802610928
2018,6,17,7,20,0,0.0974847162307956
2018,6,17,7,30,0,0.0765139374842404
2018,6,17,7,40,0,0.0563374978180288
2018,6,17,7,50,0,0.0372548952017919
2018,6,17,8,0,0,0.0195417344252231
2018,6,17,8,10,0,0.0034457602765124
2018,6,17,8,20,0,-0.0108163761822729
2018,6,17,8,30,0,-0.0230613617443663
2018,6,17,8,40,0,-0.0331407568901429
2018,6,17,8,50,0,-0.0409419354566259
2018,6,17,9,0,0,-0.0463883776405195
2018,6,17,9,10,0,-0.049439516360607
2018,6,17,9,20,0,-0.0500901172462637
2018,6,17,9,30,0,-0.0483691234224737
2018,6,17,9,40,0,-0.0443378838047653
2018,6,17,9,50,0,-0.0380881399072805
2018,6,17,10,0,0,-0.0297398130188388
2018,6,17,10,10,0,-0.019438508178616
2018,6,17,10,20,0,-0.00735300379904379
2018,6,17,10,30,0,0.00632756261264979
2018,6,17,10,40,0,0.0213969828957575
2018,6,17,10,50,0,0.0376352172770057
2018,6,17,11,0,0,0.0548116566582098
2018,6,17,11,10,0,0.0726889035436675
2018,6,17,11,20,0,0.0910263879376085
2018,6,17,11,30,0,0.109583989697825
2018,6,17,11,40,0,0.128125638348482
2018,6,17,11,50,0,0.146422975316114
2018,6,17,12,0,0,0.164259058009293
2018,6,17,12,10,0,0.181431823147785
2018,6,17,12,20,0,0.19775736445351
2018,6,17,12,30,0,0.213072837062677
2018,6,17,12,40,0,0.22723884488219
2018,6,17,12,50,0,0.240141656692721
2018,6,17,13,0,0,0.25169490670798
2018,6,17,13,10,0,0.261840598838725
2018,6,17,13,20,0,0.270549498350033
2018,6,17,13,30,0,0.277820936941939
2018,6,17,13,40,0,0.2836818587581
2018,6,17,13,50,0,0.288185119647983
2018,6,17,14,0,0,0.291407082881773
2018,6,17,14,10,0,0.293444675818341
2018,6,17,14,20,0,0.29441179712869
2018,6,17,14,30,0,0.294435168842597
2018,6,17,14,40,0,0.293649846718729
2018,6,17,14,50,0,0.292194321289394
2018,6,17,15,0,0,0.290205502655595
2018,6,17,15,10,0,0.287813849270987
2018,6,17,15,20,0,0.285138787712652
2018,6,17,15,30,0,0.282284436057524
2018,6,17,15,40,0,0.279335838711672
2018,6,17,15,50,0,0.276355926183948
2018,6,17,16,0,0,0.273383329249641
2018,6,17,16,10,0,0.270431084432227
2018,6,17,16,20,0,0.26748631348808
2018,6,17,16,30,0,0.264510830775068
2018,6,17,16,40,0,0.261442807819198
2018,6,17,16,50,0,0.25819959910889
2018,6,17,17,0,0,0.254681453560953
2018,6,17,17,10,0,0.250775863500633
2018,6,17,17,20,0,0.246362556253114
2018,6,17,17,30,0,0.241318953143216
2018,6,17,17,40,0,0.235525856469577
2018,6,17,17,50,0,0.228873070315799
2018,6,17,18,0,0,0.221264779201014
2018,6,17,18,10,0,0.212624738378246
2018,6,17,18,20,0,0.202900886897
2018,6,17,18,30,0,0.192069046405513
2018,6,17,18,40,0,0.180135597952569
2018,6,17,18,50,0,0.167139264541967
2018,6,17,19,0,0,0.153151732218978
2018,6,17,19,10,0,0.138277019140166
2018,6,17,19,20,0,0.12264973811775
2018,6,17,19,30,0,0.106432235392132
2018,6,17,19,40,0,0.0898106704838448
2018,6,17,19,50,0,0.0729901557012401
2018,6,17,20,0,0,0.0561892439360446
2018,6,17,20,10,0,0.0396337283216329
2018,6,17,20,20,0,0.0235502836493258
2018,6,17,20,30,0,0.00815996122941615
2018,6,17,20,40,0,-0.00632817917209724
2018,6,17,20,50,0,-0.0197231124127667
2018,6,17,21,0,0,-0.0318572629702914
2018,6,17,21,10,0,-0.042591221802864
2018,6,17,21,20,0,-0.0518174146110265
2018,6,17,21,30,0,-0.0594627324482522
2018,6,17,21,40,0,-0.0654900449590424
2018,6,17,21,50,0,-0.0698984360528543
2018,6,17,22,0,0,-0.0727221426906944
2018,6,17,22,10,0,-0.0740282847594122
2018,6,17,22,20,0,-0.0739135150630568
2018,6,17,22,30,0,-0.0724996459914702
2018,6,17,22,40,0,-0.0699282348537345
2018,6,17,22,50,0,-0.0663546597764895
2018,6,17,23,0,0,-0.0619419021139283
2018,6,17,23,10,0,-0.0568539552445176
2018,6,17,23,20,0,-0.0512494360265879
2018,6,17,23,30,0,-0.0452754704735519
2018,6,17,23,40,0,-0.0390620607051836
2018,6,17,23,50,0,-0.0327173404124226
2018,6,18,0,0,0,-0.026323814959542
2018,6,18,0,10,0,-0.0199357102210684
2018,6,18,0,20,0,-0.0135773292917657
2018,6,18,0,30,0,-0.00724274685843292
2018,6,18,0,40,0,-0.000896837808780221
2018,6,18,0,50,0,0.00552252350680972
2018,6,18,1,0,0,0.0121010704285798
2018,6,18,1,10,0,0.0189436663771885
2018,6,18,1,20,0,0.0261688619991965
2018,6,18,1,30,0,0.033902829010403
2018,6,18,1,40,0,0.0422728049684111
2018,6,18,1,50,0,0.05140049143662
2018,6,18,2,0,0,0.0613954884618287
2018,6,18,2,10,0,0.0723488049676023
2018,6,18,2,20,0,0.0843270808154024
2018,6,18,2,30,0,0.0973674736511072
2018,6,18,2,40,0,0.111473739898934
2018,6,18,2,50,0,0.126613463280255
2018,6,18,3,0,0,0.14271650049309
2018,6,18,3,10,0,0.159674761135097
2018,6,18,3,20,0,0.177343228195968
2018,6,18,3,30,0,0.195542202188398
2018,6,18,3,40,0,0.214060806588375
2018,6,18,3,50,0,0.232661500117959
2018,6,18,4,0,0,0.251085573939858
2018,6,18,4,10,0,0.269059284950387
2018,6,18,4,20,0,0.286300596493463
2018,6,18,4,30,0,0.302526205050997
2018,6,18,4,40,0,0.31745866298586
2018,6,18,4,50,0,0.330833453185704
2018,6,18,5,0,0,0.342405816386588
2018,6,18,5,10,0,0.35195678615879
2018,6,18,5,20,0,0.359298547274746
2018,6,18,5,30,0,0.364278963083344
2018,6,18,5,40,0,0.36678516642407
2018,6,18,5,50,0,0.366746005852813
2018,6,18,6,0,0,0.364133350630525
2018,6,18,6,10,0,0.358962252554453
2018,6,18,6,20,0,0.351290146951243
2018,6,18,6,30,0,0.341215221056601
2018,6,18,6,40,0,0.328873887987908
2018,6,18,6,50,0,0.314437544250672
2018,6,18,7,0,0,0.298108606021452
2018,6,18,7,10,0,0.280116036720598
2018,6,18,7,20,0,0.260710609570858
2018,6,18,7,30,0,0.240160021884991
2018,6,18,7,40,0,0.218743838788767
2018,6,18,7,50,0,0.196748508419351
2018,6,18,8,0,0,0.174462612086134
2018,6,18,8,10,0,0.152172356105428
2018,6,18,8,20,0,0.130157423933642
2018,6,18,8,30,0,0.108687346622146
2018,6,18,8,40,0,0.088018145356536
2018,6,18,8,50,0,0.0683892512214693
2018,6,18,9,0,0,0.0500209753099339
2018,6,18,9,10,0,0.0331122271577255
2018,6,18,9,20,0,0.017838484091859
2018,6,18,9,30,0,0.00435028751162543
2018,6,18,9,40,0,-0.0072276731238889
2018,6,18,9,50,0,-0.016797239409649
2018,6,18,10,0,0,-0.0242872031973594
2018,6,18,10,10,0,-0.0296536043397631
2018,6,18,10,20,0,-0.0328797417610336
2018,6,18,10,30,0,-0.033975728071791
2018,6,18,10,40,0,-0.0329779110531849
2018,6,18,10,50,0,-0.0299481539616213
2018,6,18,11,0,0,-0.0249727816213587
2018,6,18,11,10,0,-0.0181611619097733
2018,6,18,11,20,0,-0.00964440876476841
2018,6,18,11,30,0,0.000426312369001633
2018,6,18,11,40,0,0.0118818477804283
2018,6,18,11,50,0,0.0245375443175568
2018,6,18,12,0,0,0.0381960041039156
2018,6,18,12,10,0,0.0526498102479757
2018,6,18,12,20,0,0.067684664928288
2018,6,18,12,30,0,0.0830825617756213
2018,6,18,12,40,0,0.0986249923795139
2018,6,18,12,50,0,0.114096334337436
2018,6,18,13,0,0,0.129287332727699
2018,6,18,13,10,0,0.143998428934568
2018,6,18,13,20,0,0.15804311467173
2018,6,18,13,30,0,0.17125107296247
2018,6,18,13,40,0,0.183471034749448
2018,6,18,13,50,0,0.194573113049432
2018,6,18,14,0,0,0.204450742391651
2018,6,18,14,10,0,0.213022038063117
2018,6,18,14,20,0,0.220230527815035
2018,6,18,14,30,0,0.226045295275376
2018,6,18,14,40,0,0.230460557586415
2018,6,18,14,50,0,0.233494424166988
2018,6,18,15,0,0,0.235187144943136
2018,6,18,15,10,0,0.235598756903067
2018,6,18,15,20,0,0.234806232421724
2018,6,18,15,30,0,0.232900170984869
2018,6,18,15,40,0,0.229981110788555
2018,6,18,15,50,0,0.226155703981721
2018,6,18,16,0,0,0.221532978553503
2018,6,18,16,10,0,0.216220637956588
2018,6,18,16,20,0,0.210321694381745
2018,6,18,16,30,0,0.203931337721693
2018,6,18,16,40,0,0.197134174273604
2018,6,18,16,50,0,0.190002245255071
2018,6,18,17,0,0,0.182593616031507
2018,6,18,17,10,0,0.174951615295532
2018,6,18,17,20,0,0.167104933972772
2018,6,18,17,30,0,0.159068508938539
2018,6,18,17,40,0,0.150845040710089
2018,6,18,17,50,0,0.142427185337544
2018,6,18,18,0,0,0.133800335276382
2018,6,18,18,10,0,0.124945968567441
2018,6,18,18,20,0,0.115845311496789
2018,6,18,18,30,0,0.106483146010506
2018,6,18,18,40,0,0.0968514267330141
2018,6,18,18,50,0,0.0869528562815866
2018,6,18,19,0,0,0.0768039870844468
2018,6,18,19,10,0,0.0664379237824348
2018,6,18,19,20,0,0.055906297057058
2018,6,18,19,30,0,0.0452804468989204
2018,6,18,19,40,0,0.0346516199956388
2018,6,18,19,50,0,0.0241302122906479
2018,6,18,20,0,0,0.0138442196384497
2018,6,18,20,10,0,0.00393657875808077
2018,6,18,20,20,0,-0.00543833163787703
2018,6,18,20,30,0,-0.0141190313567661
2018,6,18,20,40,0,-0.0219418603899676
2018,6,18,20,50,0,-0.0287463795196602
2018,6,18,21,0,0,-0.0343810711829589
2018,6,18,21,10,0,-0.0387091068135895
2018,6,18,21,20,0,-0.0416137888974201
2018,6,18,21,30,0,-0.0430037160636576
2018,6,18,21,40,0,-0.0428172813789528
2018,6,18,21,50,0,-0.0410263181861294
2018,6,18,22,0,0,-0.0376389055539288
2018,6,18,22,10,0,-0.0327007943829095
2018,6,18,22,20,0,-0.0262957461961756
2018,6,18,22,30,0,-0.0185446307722632
2018,6,18,22,40,0,-0.00960315200786584
2018,6,18,22,50,0,0.000341693597571385
2018,6,18,23,0,0,0.0110763348410503
2018,6,18,23,10,0,0.0223663938941563
2018,6,18,23,20,0,0.0339632544702888
2018,6,18,23,30,0,0.0456114420868047
2018,6,18,23,40,0,0.0570564210068106
2018,6,18,23,50,0,0.0680524384692814
2018,6,19,0,0,0,0.0783704042900121
2018,6,19,0,10,0,0.0878052950520359
2018,6,19,0,20,0,0.0961830986747077
2018,6,19,0,30,0,0.103366928491546
2018,6,19,0,40,0,0.109262021711656
2018,6,19,0,50,0,0.113819277452807
2018,6,19,1,0,0,0.117037458848427
2018,6,19,1,10,0,0.118963926978689
2018,6,19,1,20,0,0.119693480779499
2018,6,19,1,30,0,0.119365758752569
